,id,col,size,entry_idx,entry_price,entry_fees,exit_idx,exit_price,exit_fees,pnl,return,direction,status,parent_id
213,213,0,0.002660911908600935,11869,41786.2,0.0,11872,41925.7,0.0,0.37119721124982163,0.003338422732863881,0,1,213
214,214,0,0.0027287270469668317,12118,40883.75,0.0,12121,40864.1,0.0,-0.05361948647291115,-0.0004806310575718893,0,1,214
215,215,0,0.0027277724891374734,12123,40878.4,0.0,12127,40877.35,0.0,-0.002864161113606656,-2.5685936827383466e-05,0,1,215
216,216,0,0.00278157023851631,12415,40086.75,0.0,12422,39878.4,0.0,-0.5795401591948632,-0.005197477969653225,0,1,216
217,217,0,0.0027652781580109575,12437,40113.35,0.0,12463,40155.05,0.0,0.11531209918906882,0.0010395541633896022,0,1,217
218,218,0,0.002760905269044036,12468,40218.65,0.0,12469,40255.55,0.0,0.1018774044277393,0.0009174847987191316,0,1,218
219,219,0,0.002761642748958018,12470,40244.8,0.0,12473,40236.6,0.0,-0.022645470541476698,-0.00020375303144772952,0,1,219
220,220,0,0.0027562072736156333,12484,40315.95,0.0,12491,40285.95,0.0,-0.08268621820846533,-0.000744122363481418,0,1,220
221,221,0,0.00273450349124669,12583,40605.7,0.0,12594,40619.2,0.0,0.03691579713184012,0.0003324656390606143,0,1,221
222,222,0,0.0027288904118676883,12632,40702.75,0.0,12642,40604.55,0.0,-0.26797703844540877,-0.002412613398357621,0,1,222
223,223,0,0.0027231764061760554,12660,40689.75,0.0,12662,40631.2,0.0,-0.15944197858161147,-0.0014389373245105035,0,1,223
224,224,0,0.002713083605888835,12722,40782.35,0.0,12724,40822.4,0.0,0.10865899841584792,0.000982042476708675,0,1,224
225,225,0,0.002714543202171456,12725,40800.45,0.0,12761,41169.2,0.0,1.0009878058007189,0.009037890513462425,0,1,225
226,226,0,0.0027069685401468133,12769,41284.4,0.0,12796,41418.4,0.0,0.36273378437967096,0.0032457780662913656,0,1,226
227,227,0,0.0027004258505667145,12798,41518.75,0.0,12817,41551.3,0.0,0.08789886143594572,0.0007839831401475162,0,1,227
228,228,0,0.0027079727442568024,12932,41435.5,0.0,12938,41418.45,0.0,-0.04617093528958094,-0.0004114829071689954,0,1,228
229,229,0,0.002697046108013181,12945,41586.25,0.0,12958,41484.3,0.0,-0.2749638507119272,-0.002451531455709371,0,1,229
230,230,0,0.0026875841749745373,12979,41630.35,0.0,12982,41547.55,0.0,-0.22253196968787847,-0.001988933554485972,0,1,230
231,231,0,0.0027498956533368963,13108,40606.1,0.0,13113,40532.65,0.0,-0.20197983573758904,-0.0018088415287357768,0,1,231
232,232,0,0.0028129237895598742,13484,39624.45,0.0,13490,39326.1,0.0,-0.8392358126151862,-0.007529442049037885,0,1,232
233,233,0,0.002788057072086382,13611,39676.85,0.0,13621,39795.6,0.0,0.3310817773102599,0.0029929291261781297,0,1,233
234,234,0,0.002788060575062308,13622,39795.55,0.0,13645,39976.4,0.0,0.50422075500002,0.004544477962988338,0,1,234
235,235,0,0.002788053600813499,13731,39976.5,0.0,13743,39979.75,0.0,0.009061174202642519,8.129776243541868e-05,0,1,235
236,236,0,0.002774206766845701,13762,40179.3,0.0,13774,40102.35,0.0,-0.21347521070879338,-0.0019151652716698898,0,1,236
237,237,0,0.002800876392200871,13831,39720.5,0.0,13833,39723.7,0.0,0.008962804455038054,8.056293349777344e-05,0,1,237
238,238,0,0.002808125800005041,13939,39621.15,0.0,13945,39453.15,0.0,-0.4717651344008402,-0.004240159611722467,0,1,238
239,239,0,0.002797292033304816,14026,39605.95,0.0,14027,39567.9,0.0,-0.10643696186723162,-0.0009607142361184129,0,1,239
240,240,0,0.002787404920755804,14031,39708.25,0.0,14037,39723.35,0.0,0.04208981430340941,0.00038027362072110563,0,1,240
241,241,0,0.00277546068633627,14044,39894.3,0.0,14054,39832.65,0.0,-0.17110715131262566,-0.00154533354388968,0,1,241
242,242,0,0.002773225822502146,14079,39864.75,0.0,14081,39803.8,0.0,-0.1690281138814953,-0.0015289196595989242,0,1,242
243,243,0,0.0027623647969037,14101,39960.3,0.0,14124,40353.35,0.0,1.0857474834229919,0.009836012242150267,0,1,243
244,244,0,0.002754759969532344,14138,40464.75,0.0,14145,40501.05,0.0,0.09999778689403627,0.00089707708561166,0,1,244
245,245,0,0.0027528805825014855,14148,40528.7,0.0,14151,40533.7,0.0,0.013764402912499918,0.00012336936541259088,0,1,245
246,246,0,0.0027508107066561266,14163,40564.2,0.0,14164,40532.95,0.0,-0.08596283458301457,-0.000770383737384291,0,1,246
247,247,0,0.002746088563981844,14167,40602.65,0.0,14169,40564.85,0.0,-0.10380214771851115,-0.0009309737172327193,0,1,247
248,248,0,0.0027136867633142403,14307,41049.2,0.0,14311,40957.6,0.0,-0.24857370751956864,-0.0022314685791682714,0,1,248
249,249,0,0.0027020788863864006,14348,41133.55,0.0,14366,41166.65,0.0,0.0894388111393738,0.000804695923400583,0,1,249
250,250,0,0.0026904912517613515,14513,41343.95,0.0,14522,41337.95,0.0,-0.016142947510559225,-0.00014512401451715907,0,1,250
251,251,0,0.0026907711474972126,14549,41333.65,0.0,14554,41362.9,0.0,0.0787050560642939,0.0007076558687655254,0,1,251
252,252,0,0.0026785159828507663,14621,41552.15,0.0,14624,41542.1,0.0,-0.026919085627667982,-0.00024186474105447343,0,1,252
253,253,0,0.0026801611599019384,14625,41516.6,0.0,14627,41537.15,0.0,0.055077311835987075,0.0004949827297996666,0,1,253
254,254,0,0.0026774087959196774,14641,41579.85,0.0,14646,41596.1,0.0,0.04350789293368962,0.0003908143006768442,0,1,254
255,255,0,0.002666750410739685,14697,41762.35,0.0,14702,41854.95,0.0,0.24694108803448955,0.002217308173510303,0,1,255
256,256,0,0.0026630505761680474,14706,41913.1,0.0,14722,42120.5,0.0,0.5523166894972462,0.004948333575898643,0,1,256
257,257,0,0.002641210059937795,14846,42468.8,0.0,14849,42391.5,0.0,-0.20416553763320167,-0.0018201597407980405,0,1,257
258,258,0,0.0026430649407980793,14957,42361.75,0.0,14965,42314.1,0.0,-0.12594204442903845,-0.0011248354942844376,0,1,258
259,259,0,0.002639973520020678,15032,42363.65,0.0,15035,42262.25,0.0,-0.2676933149300993,-0.0023935614612999815,0,1,259
260,260,0,0.00262116859792376,15154,42565.45,0.0,15171,42644.8,0.0,0.2079897282452663,0.0018641879740495186,0,1,260
261,261,0,0.002621706528272182,15286,42636.05,0.0,15296,42648.85,0.0,0.03355784356187996,0.00030021542802390196,0,1,261
262,262,0,0.0026176035618824243,15299,42715.7,0.0,15305,42690.95,0.0,-0.06478568815659003,-0.000579412253574213,0,1,262
263,263,0,0.0026138381023811377,15322,42752.45,0.0,15330,42781.5,0.0,0.07593199687417496,0.0006794932220258982,0,1,263
264,264,0,0.0026099611221604042,15332,42845.05,0.0,15337,42753.9,0.0,-0.23789795628492527,-0.0021274336241876644,0,1,264
265,265,0,0.0025999605488266375,15340,42918.35,0.0,15346,42842.7,0.0,-0.1966870155187479,-0.0017626493096776765,0,1,265
266,266,0,0.0025937188224509724,15388,42945.8,0.0,15394,42973.3,0.0,0.0713272676173915,0.00064034201249007,0,1,266
267,267,0,0.0025778372769547277,15486,43238.05,0.0,15494,43453.15,0.0,0.5544927982729604,0.004974784940578943,0,1,267
268,268,0,0.0025772382385372775,15523,43463.25,0.0,15527,43461.8,0.0,-0.00373699544586259,-3.336151806396467e-05,0,1,268
269,269,0,0.00257771568335666,15529,43453.75,0.0,15546,43426.55,0.0,-0.0701138665872918,-0.0006259528809365446,0,1,269
270,270,0,0.002581957850709308,15664,43355.2,0.0,15678,43421.25,0.0,0.1705383160393552,0.0015234620068642771,0,1,270
271,271,0,0.0025831208760281636,15679,43401.7,0.0,15681,43354.95,0.0,-0.12076090095430914,-0.001077146747707972,0,1,271
272,272,0,0.0025784730176790795,15695,43433.1,0.0,15705,43478.65,0.0,0.1174494459552875,0.0010487393255374843,0,1,272
273,273,0,0.0025642506569131724,15717,43719.8,0.0,15723,43385.2,0.0,-0.8579982698031756,-0.007653282951889325,0,1,273
274,274,0,0.002554036911117856,15734,43558.7,0.0,15744,43429.7,0.0,-0.3294707615342105,-0.0029615208902011025,0,1,274
275,275,0,0.00256949361950163,15804,43168.45,0.0,15823,43257.85,0.0,0.22971272958345423,0.0020709569141352845,0,1,275
276,276,0,0.0025675912757562058,15829,43289.9,0.0,15847,43277.1,0.0,-0.03286516832967834,-0.0002956809787040297,0,1,276
277,277,0,0.002562212518692465,15857,43367.95,0.0,15864,43325.75,0.0,-0.10812536828881036,-0.0009730688215605175,0,1,277
278,278,0,0.002555956212538741,15877,43431.8,0.0,15880,43312.1,0.0,-0.30594795864089974,-0.002756045109804449,0,1,278
279,279,0,0.0025444126235525666,15911,43508.6,0.0,15912,43471.4,0.0,-0.09465214959614343,-0.0008550033786422746,0,1,279
280,280,0,0.0025521563221426887,16025,43339.5,0.0,16030,43535.1,0.0,0.4992017766111161,0.004513203890215679,0,1,280
281,281,0,0.0025481440361096873,16049,43603.65,0.0,16057,43561.2,0.0,-0.10816871433286224,-0.0009735423525324683,0,1,281
282,282,0,0.0025439830214847277,16154,43632.45,0.0,16155,43602.0,0.0,-0.07746428300420405,-0.0006978750906721414,0,1,282
283,283,0,0.0025369862644940987,16162,43722.25,0.0,16185,43783.3,0.0,0.1548830114473816,0.0013963142335997496,0,1,283
284,284,0,0.0025241359334417534,16207,44006.2,0.0,16225,44055.15,0.0,0.12355645394198689,0.0011123432607224703,0,1,284
285,285,0,0.002523030625865246,16226,44074.45,0.0,16232,44064.0,0.0,-0.026365670040277678,-0.00023709881802255948,0,1,285
286,286,0,0.002520905271135247,16239,44101.15,0.0,16247,44036.15,0.0,-0.1638588426237959,-0.001473884467865394,0,1,286
287,287,0,0.002523288967735831,16566,43994.55,0.0,16567,43956.4,0.0,-0.09626347411912661,-0.0008671528632524221,0,1,287
288,288,0,0.002516887442223265,16702,44068.2,0.0,16703,44035.55,0.0,-0.08217637498857755,-0.000740897064095997,0,1,288
289,289,0,0.0025207284497496436,16743,43968.45,0.0,16748,43968.05,0.0,-0.001008291379875459,-9.097432363213187e-06,0,1,289
290,290,0,0.002519516483932757,16749,43989.2,0.0,16759,43867.1,0.0,-0.3076329626881886,-0.0027756813035926912,0,1,290
291,291,0,0.002520292098079215,16921,43853.6,0.0,16954,44276.8,0.0,1.0665876159071246,0.009650290968130332,0,1,291
292,292,0,0.002513106410054946,16958,44403.4,0.0,16979,44467.15,0.0,0.16021053364099203,0.0014357008697531205,0,1,292
293,293,0,0.002513668870326399,16980,44457.2,0.0,16988,44408.6,0.0,-0.12216430709786152,-0.0010931862555446455,0,1,293
294,294,0,0.0025168114416851324,17085,44353.15,0.0,17090,44351.9,0.0,-0.0031460143021035947,-2.8182891181322618e-05,0,1,294
295,295,0,0.002510833253792382,17106,44457.5,0.0,17108,44318.0,0.0,-0.35026123890402516,-0.0031378282629476503,0,1,295
296,296,0,0.002517143435562566,17342,44206.9,0.0,17344,44180.45,0.0,-0.0665784438706396,-0.0005983228862463522,0,1,296
297,297,0,0.002516115472192499,17345,44198.5,0.0,17388,44217.1,0.0,0.04679974778278506,0.00042082876115709405,0,1,297
298,298,0,0.0025119116356442477,17576,44291.1,0.0,17602,44319.05,0.0,0.07020793021627014,0.0006310522881573351,0,1,298
299,299,0,0.002511384641560067,17626,44328.35,0.0,17630,44226.15,0.0,-0.2566635103674315,-0.0023055223124703963,0,1,299
300,300,0,0.002520714891371945,17803,44062.45,0.0,17832,44047.1,0.0,-0.03869297358255608,-0.0003483691896387673,0,1,300
301,301,0,0.0025164158502833413,17875,44122.35,0.0,17878,44181.65,0.0,0.14922345992179942,0.0013439900639924873,0,1,301
302,302,0,0.0025310124525585375,18104,43926.85,0.0,18106,43902.2,0.0,-0.06238945695557163,-0.0005611602015624033,0,1,302
303,303,0,0.0025381669495999843,18258,43778.45,0.0,18265,43821.05,0.0,0.1081259120529694,0.0009730815047130259,0,1,303
304,304,0,0.0025274879632135564,18394,44006.2,0.0,18401,43869.75,0.0,-0.3448757325804763,-0.0031006994468959987,0,1,304
305,305,0,0.002533305880284857,18433,43769.0,0.0,18441,43734.9,0.0,-0.08638573051771914,-0.0007790902236743397,0,1,305
306,306,0,0.0025296792368456307,18459,43797.6,0.0,18463,43701.25,0.0,-0.24373459447008372,-0.0021998922315378663,0,1,306
307,307,0,0.0025172460100780815,18631,43917.1,0.0,18639,44034.1,0.0,0.29451778317913124,0.0026641103351541496,0,1,307
308,308,0,0.002517689123272296,18640,44026.35,0.0,18652,44290.05,0.0,0.6639146218069101,0.0059895948676191016,0,1,308
309,309,0,0.0024925330828515996,18777,44737.05,0.0,18786,44734.3,0.0,-0.006854465977838231,-6.147030257914924e-05,0,1,309
310,310,0,0.0024752912626500594,18805,45045.9,0.0,18820,45161.65,0.0,0.2865149636517401,0.0025696012289686356,0,1,310
311,311,0,0.002473067992231804,18845,45202.25,0.0,18847,45197.1,0.0,-0.012736300160000269,-0.000113932381684598,0,1,311
312,312,0,0.002472173686186302,18849,45213.45,0.0,18851,45238.7,0.0,0.06242238557619828,0.0005584621390315854,0,1,312
313,313,0,0.002473483182750679,18852,45214.75,0.0,18853,45167.0,0.0,-0.11810882197634953,-0.0010560713041651642,0,1,313
314,314,0,0.0024595374361349163,18915,45423.1,0.0,18928,45524.9,0.0,0.250380910998544,0.0022411504278660828,0,1,314
315,315,0,0.0024561708156942493,18932,45587.3,0.0,18937,45455.3,0.0,-0.32421454767163027,-0.002895543276307122,0,1,315
316,316,0,0.002465652571827317,19062,45280.5,0.0,19075,45227.0,0.0,-0.13191241259275444,-0.0011815240556088636,0,1,316
317,317,0,0.002473739386524237,19191,45079.15,0.0,19200,45070.45,0.0,-0.021521532662774234,-0.00019299387854485733,0,1,317
318,318,0,0.002476827834149659,19624,45014.25,0.0,19651,45870.8,0.0,2.1215268813408983,0.01902841877849799,0,1,318
319,319,0,0.002481911145365227,19839,45776.85,0.0,19841,45797.25,0.0,0.050630987365451574,0.0004456400997447483,0,1,319
320,320,0,0.00248142079150854,19843,45806.3,0.0,19848,45809.5,0.0,0.007940546532822168,6.985938615426088e-05,0,1,320
321,321,0,0.002475236684749689,19853,45923.95,0.0,19871,46044.2,0.0,0.29764721134115746,0.0026184594312989844,0,1,321
322,322,0,0.0024666598771099575,19876,46204.3,0.0,19881,46210.9,0.0,0.01627995518892078,0.00014284384786693007,0,1,322
323,323,0,0.0024672044561043567,19932,46200.7,0.0,19936,46204.25,0.0,0.008758575819186376,7.683866261780555e-05,0,1,323
