,open,high,low,close,AVWAP,BLR,Bullish Breakout Zone,Bearish Breakout Zone,Volume,RSI,RSI EMA,DI+,DI-,id,col,size,entry_idx,entry_price,entry_fees,exit_idx,exit_price,exit_fees,pnl,return,direction,status,parent_id
2266,39252.25,39258.0,39239.25,39253.55,39279.30264,39183.07896,39355.48718,39212.78162,4252149,64.94201723,48.66364277,20.7073394,19.76069382,,,,,,,,,,,,,,
2267,39151.95,39276.95,39102.9,39253.55,38869.61468,39086.52603,39200.89278,39058.46802,9815967,58.70756051,38.3552085,30.8359323,32.63033667,,,,,,,,,,,,,,
2268,39252.85,39272.2,39241.7,39247.3,39278.53431,39184.06346,39355.48718,39212.78162,3863160,65.87897283,49.35737322,22.38201201,18.48051415,,,,,,,,,,,,,,
2269,39243.55,39243.55,39239.65,39239.65,39278.5216,39184.53985,39355.48718,39212.78162,43469,58.28743479,49.7581839,21.99708346,18.62354871,,,,,,,,,,,,,,
2270,39351.3,39351.3,39351.3,39351.3,39278.5216,39192.30963,39355.48718,39212.78162,0,80.98634005,51.19972863,37.85210384,14.66062685,,,,,,,,,,,,,,
2271,39308.4,39366.7,39254.75,39293.5,39279.63848,39197.58037,39422.74718,39279.91962,5667289,64.59735803,51.87683433,30.77969398,28.03547012,,,,,,,,,,,,,,
2272,39290.1,39331.3,39284.45,39291.0,39280.08791,39201.41984,39422.74718,39279.91962,2722891,62.52308604,52.42619162,28.3891336,25.85804483,,,,,,,,,,,,,,
2273,39289.2,39296.7,39260.15,39263.4,39279.9766,39203.34027,39422.74718,39279.91962,2324429,55.86692535,52.66219615,26.65014225,28.34662556,,,,,,,,,,,,,,
2274,39263.45,39264.35,39202.8,39235.35,39279.03251,39204.54995,39422.74718,39279.91962,2931632,46.6864135,52.48173327,23.98560764,34.82842424,,,,,,,,,,,,,,
2275,39259.6,39272.2,39232.6,39235.35,39277.87164,39211.85477,39422.74718,39279.91962,2137423,48.45833511,52.38687103,23.2898505,29.19810555,,,,,,,,,,,,,,
2276,39235.3,39261.05,39207.55,39239.55,39278.52627,39206.07161,39422.74718,39279.91962,1695395,45.371261,52.25334918,21.9328948,31.84777206,,,,,,,,,,,,,,
2277,39243.05,39302.75,39238.45,39281.75,39278.4584,39210.26753,39422.74718,39279.91962,2358782,53.4127425,52.35678831,26.21294365,28.67181558,,,,,,,,,,,,,,
2278,39292.6,39299.45,39274.9,39281.75,39284.0821,39269.00784,39422.74718,39279.91962,1306331,38.23540712,56.50382216,23.13494752,28.2602167,,,,,,,,,,,,,,
2279,39280.8,39288.4,39255.9,39259.3,39278.32088,39212.70641,39422.74718,39279.91962,1924540,54.54298805,52.49943162,24.86332296,27.19559543,,,,,,,,,,,,,,
2280,39232.15,39260.2,39231.3,39254.6,39277.50684,39211.88,39422.74718,39279.91962,1904183,46.96140345,52.21987206,22.18634846,28.02779666,,,,,,,,,,,,,,
2281,39258.25,39289.8,39254.9,39286.35,39277.50296,39214.41237,39422.74718,39279.91962,1214162,55.0330091,52.36673516,25.80855359,26.38781363,,,,,,,,,,,,,,
2282,39284.3,39286.2,39259.75,39272.8,39277.42742,39215.88967,39422.74718,39279.91962,2570665,55.96645304,52.54085684,24.63545467,25.18838509,,,,,,,,,,,,,,
2283,39274.35,39329.15,39266.05,39328.25,39277.6473,39221.19534,39422.74718,39279.91962,1137378,62.07029064,52.94364807,29.15394916,22.56783064,,,,,,,,,,,,,,
2284,39328.6,39339.15,39296.9,39302.45,39277.9091,39224.89769,39422.74718,39279.91962,1178378,65.95356025,53.48238641,28.77115995,20.99294754,,,,,,,,,,,,,,
2285,39305.05,39322.5,39293.95,39308.75,39278.22105,39224.931,39422.74718,39279.91962,1637011,62.14731161,53.85479267,27.38067363,20.477749,,,,,,,,,,,,,,
2286,39308.3,39317.85,39296.45,39302.35,39278.43437,39226.49718,39422.74718,39279.91962,1258810,61.57235434,54.18532072,26.35259785,19.70886077,,,,,,,,,,,,,,
2287,39301.6,39313.5,39263.9,39312.25,39278.60786,39228.72162,39422.74718,39279.91962,1559362,57.75048848,54.36551001,24.09445842,23.64338916,,,,,,,,,,,,,,
2288,39320.85,39326.85,39295.35,39312.25,39283.85034,39271.95319,39422.74718,39279.91962,2807237,46.66791562,57.74257278,26.27602958,27.12243134,,,,,,,,,,,,,,
2289,39313.65,39321.85,39298.05,39316.55,39278.87653,39232.11454,39422.74718,39279.91962,1314770,62.34256865,54.7004184,24.56044267,22.64085295,,,,,,,,,,,,,,
2290,39318.85,39322.9,39306.3,39306.9,39279.40164,39235.77019,39422.74718,39279.91962,2641378,62.71826046,55.02925465,23.9975847,21.94200537,,,,,,,,,,,,,,
2291,39307.25,39320.55,39296.9,39300.25,39279.62134,39238.76609,39422.74718,39279.91962,1394379,58.6467371,55.20680868,22.91248506,22.7470628,,,,,,,,,,,,,,
2292,39302.0,39307.2,39287.95,39302.5,39279.79256,39240.3543,39422.74718,39279.91962,1482477,55.2442108,55.2623193,22.03895597,23.65238623,,,,,,,,,,,,,,
2293,39303.2,39313.35,39291.85,39311.7,39279.94166,39243.29846,39422.74718,39279.91962,984625,57.4870797,55.385918,22.32683256,22.61533407,,,,,,,,,,,,,,
2294,39312.15,39352.05,39312.15,39332.3,39280.48587,39248.38678,39422.74718,39279.91962,1796906,65.82890884,55.78880834,28.31678682,20.774378,,,,,,,,,,,,,,
2295,39334.75,39355.9,39331.65,39350.4,39280.91547,39253.87121,39422.74718,39279.91962,1138524,70.53378126,56.34955606,27.69415354,19.73464318,,,,,,,,,,,,,,
2296,39350.05,39361.6,39345.55,39355.3,39281.37858,39258.40265,39422.74718,39279.91962,1104641,73.1209208,56.98309942,27.96350482,19.05489343,,,,,,,,,,,,,,
2297,39382.55,39424.7,39333.65,39355.3,39455.15397,39421.42022,39556.26613,39413.19667,1406202,30.05805184,48.63108548,18.44944702,23.81438472,,,,,,,,,,,,,,
2298,39326.9,39330.5,39318.65,39329.35,39281.93957,39262.43166,39422.74718,39279.91962,1096354,57.00448127,57.35211096,25.27041178,22.90872363,,,,,,,,,,,,,,
2299,39328.65,39372.95,39327.3,39365.8,39282.57012,39266.80821,39422.74718,39279.91962,1531011,64.71930308,57.66889531,32.01301008,20.62778838,,,,,,,,,,,,,,
2300,39382.0,39385.6,39353.85,39365.8,39295.60453,39299.71962,39422.74718,39279.91962,1890843,66.04912671,59.08849817,21.39052739,15.00015559,,,,,,,,,,,,,,
2301,39363.85,39379.0,39348.5,39362.85,39283.11785,39270.62001,39422.74718,39279.91962,1215342,68.90197282,58.12963129,31.1989711,19.24880338,,,,,,,,,,,,,,
2302,39362.55,39363.35,39317.9,39320.65,39283.42066,39271.75015,39422.74718,39279.91962,1075122,57.36186877,58.14892768,28.17618261,23.90695094,,,,,,,,,,,,,,
2303,39311.95,39322.0,39289.55,39290.6,39284.07307,39270.57544,39422.74718,39279.91962,2453504,43.24441062,57.21608795,24.44699961,26.47863944,,,,,,,,,,,,,,
2304,39282.05,39321.7,39281.6,39313.85,39284.19954,39269.85958,39422.74718,39279.91962,1021176,43.88203797,56.02424993,25.92566927,25.82240704,,,,,,,,,,,,,,
2305,39315.1,39335.15,39313.25,39318.05,39284.35494,39270.89344,39422.74718,39279.91962,773507,51.94211536,55.85851285,27.63930976,24.57556279,,,,,,,,,,,,,,
2306,39318.4,39329.05,39300.85,39309.8,39284.54914,39271.03148,39422.74718,39279.91962,1278930,49.65729457,55.61482052,25.90476761,25.79278922,,,,,,,,,,,,,,
2307,39307.9,39338.35,39298.6,39330.85,39284.885,39271.81978,39422.74718,39279.91962,1693568,51.4601195,55.44836853,25.6865787,23.54937363,,,,,,,,,,,,,,
2308,39330.35,39338.6,39303.8,39317.6,39285.09195,39271.03694,39422.74718,39279.91962,1137438,53.0350744,55.34577499,23.79425192,21.76457809,,,,,,,,,,,,,,
2309,39323.95,39338.0,39313.5,39332.15,39285.32114,39271.02168,39422.74718,39279.91962,1039317,54.97047462,55.31482201,22.50128348,20.58190117,,,,,,,,,,,,,,
2310,39331.95,39355.6,39328.05,39342.6,39285.55082,39272.70751,39422.74718,39279.91962,788384,60.3610293,55.47364028,25.05631281,19.31113986,,,,,,,,,,,,,,
2311,39340.3,39344.75,39322.9,39325.75,39285.80575,39273.07674,39422.74718,39279.91962,1095779,56.66592933,55.5017481,23.801175,19.52446725,,,,,,,,,,,,,,
2312,39326.55,39344.45,39317.5,39341.2,39286.07708,39273.13882,39422.74718,39279.91962,1100541,56.03586906,55.50774987,22.31630462,19.55644894,,,,,,,,,,,,,,
2313,39340.15,39346.2,39315.2,39331.95,39286.81218,39272.6368,39422.74718,39279.91962,3269143,56.55217163,55.52989692,20.71538077,18.68575983,,,,,,,,,,,,,,
2314,39334.6,39344.0,39319.75,39337.3,39287.15918,39273.95976,39422.74718,39279.91962,1493952,56.87453594,55.56069203,19.53480926,17.6208566,,,,,,,,,,,,,,
2315,39337.15,39351.25,39326.8,39344.5,39287.46395,39276.01392,39422.74718,39279.91962,1151992,60.55730594,55.70381611,20.1244001,16.59401677,,,,,,,,,,,,,,
2316,39346.6,39353.25,39341.85,39347.4,39287.91202,39278.97515,39422.74718,39279.91962,1526032,64.70271071,55.97426082,20.05103802,16.12226618,,,,,,,,,,,,,,
2317,39288.05,39370.5,39284.3,39347.4,38698.81588,39182.59995,39261.35072,39118.81608,7432693,69.32619124,74.44741313,33.50075896,13.29470266,,,,,,,,,,,,,,
2318,39347.15,39364.85,39340.65,39348.25,39289.48691,39282.24929,39422.74718,39279.91962,5213830,66.30187579,56.28295927,21.75259742,15.13839986,,,,,,,,,,,,,,
2319,39346.1,39390.15,39346.1,39364.8,39290.81523,39285.41337,39422.74718,39279.91962,3655197,71.91288872,56.77690166,25.56503851,13.52094461,,,,,,,,,,,,,,
2320,39368.35,39393.6,39355.0,39383.8,39292.60993,39289.59076,39422.74718,39279.91962,4512120,76.922745,57.44985584,24.04211299,12.28252963,,,,,,,,,,,,,,
2321,39384.1,39401.95,39374.65,39378.8,39293.99981,39293.60647,39422.74718,39279.91962,3322507,79.84642436,58.21845078,24.46886261,11.48155304,,,,,,,,,,,,,,
2322,39378.05,39392.1,39370.35,39383.1,39294.98907,39297.05017,39422.74718,39279.91962,2518967,75.43483119,58.81336416,23.17233124,11.92073899,,,,,,,,,,,,,,
2323,39364.75,39377.45,39349.2,39366.45,39296.06294,39301.85497,39422.74718,39279.91962,1513972,59.33205782,59.13036628,19.9226283,15.10034779,,,,,,,,,,,,,,
2324,39368.45,39380.9,39358.3,39365.35,39296.47648,39303.48999,39422.74718,39279.91962,1309736,61.59620518,59.24366382,19.66265855,14.25742009,,,,,,,,,,,,,,
2325,39369.05,39372.9,39327.5,39355.4,39297.05213,39305.0217,39422.74718,39279.91962,2395763,51.37031939,59.0032834,17.54398642,20.03115132,,,,,,,,,,,,,,
2326,39353.75,39355.2,39306.65,39314.65,39297.31098,39303.29279,39422.74718,39279.91962,2119457,37.58053894,58.22634277,15.60017377,22.5504514,70.0,0.0,0.002718029865706488,2698.0,39314.65,0.0,2725.0,39322.75,0.0,0.022016041912209516,0.00020603006767185266,0.0,1.0,70.0
2327,39292.4,39332.8,39272.05,39314.65,38632.00972,38979.81027,39261.35072,39118.81608,10007887,89.55996386,67.38341596,45.14265227,7.442260552,70.0,0.0,0.002718029865706488,2698.0,39314.65,0.0,2725.0,39322.75,0.0,0.022016041912209516,0.00020603006767185266,0.0,1.0,70.0
2328,39315.15,39352.35,39308.8,39349.9,39297.61155,39304.29162,39422.74718,39279.91962,1776683,37.10086564,57.47418764,14.09749455,20.37829005,,,,,,,,,,,,,,
2329,39348.85,39352.7,39324.65,39347.3,39297.93631,39304.9135,39422.74718,39279.91962,1747617,46.13431049,57.05182291,13.29272533,19.10201187,,,,,,,,,,,,,,
2330,39351.25,39355.0,39317.95,39319.8,39298.13496,39303.45697,39422.74718,39279.91962,1432843,41.91102528,56.48748075,12.20537667,19.01871128,,,,,,,,,,,,,,
2331,39320.2,39338.4,39319.95,39322.8,39298.35694,39302.15027,39422.74718,39279.91962,1840393,36.47946744,55.73102412,11.6884589,18.21323759,,,,,,,,,,,,,,
2332,39323.9,39358.5,39317.65,39355.55,39299.04228,39303.01657,39422.74718,39279.91962,3662485,46.41657176,55.34917828,15.10424386,16.55494272,,,,,,,,,,,,,,
2333,39357.0,39384.8,39324.1,39371.05,39299.64502,39304.27887,39422.74718,39279.91962,2431239,57.60503292,55.40333696,18.69344538,14.4496468,,,,,,,,,,,,,,
2334,39374.05,39403.1,39360.95,39400.75,39300.37249,39306.75338,39422.74718,39279.91962,2034564,67.24347487,55.8592488,20.84041171,13.19482338,,,,,,,,,,,,,,
2335,39400.65,39403.25,39376.8,39380.15,39301.01537,39307.91637,39422.74718,39279.91962,1858858,68.95762365,56.36487072,19.71659541,12.46339067,,,,,,,,,,,,,,
2336,39442.55,39442.55,39372.2,39380.15,39681.80862,39381.46525,39849.73023,39706.13057,1929852,50.73437581,37.16969006,16.88337705,20.40350292,,,,,,,,,,,,,,
2337,39376.3,39391.3,39370.85,39387.55,39301.52229,39309.3407,39422.74718,39279.91962,1549145,63.07537779,56.62534862,18.84671648,13.19717836,,,,,,,,,,,,,,
2338,39384.15,39394.2,39369.1,39380.25,39302.14857,39310.81636,39422.74718,39279.91962,1991015,63.24742487,56.87736698,18.44485302,12.46997233,,,,,,,,,,,,,,
2339,39380.6,39412.05,39378.35,39396.5,39302.92995,39313.27958,39422.74718,39279.91962,2134595,67.26472211,57.2750331,20.99242739,11.54975577,,,,,,,,,,,,,,
2340,39396.95,39430.2,39396.95,39424.65,39304.60558,39317.5451,39422.74718,39279.91962,3798369,73.83350085,57.9338297,23.41197235,10.69945804,,,,,,,,,,,,,,
2341,39423.3,39432.2,39413.3,39423.6,39306.0221,39321.94582,39422.74718,39279.91962,3137642,76.6636826,58.68639088,22.86577898,10.24396385,,,,,,,,,,,,,,
2342,39423.3,39474.25,39421.4,39454.65,39307.97916,39329.71242,39422.74718,39279.91962,3612252,80.97101696,59.61032084,29.30863374,9.07991616,,,,,,,,,,,,,,
2343,39437.4,39454.65,39396.0,39454.65,39462.58462,39443.16047,39616.67277,39473.49403,3057336,36.60303899,53.49010724,13.27888123,22.75427397,,,,,,,,,,,,,,
2344,39455.1,39504.5,39455.1,39488.65,39310.58272,39338.26772,39422.74718,39279.91962,4021515,85.71186199,60.74695543,32.5552292,8.140304806,,,,,,,,,,,,,,
2345,39489.45,39495.3,39477.8,39491.0,39312.7782,39346.81294,39422.74718,39279.91962,3381807,87.10968616,61.90197483,31.32954639,7.833827724,58.0,0.0,0.0026644131213546707,2304.0,39491.0,0.0,2309.0,39461.7,0.0,-0.07806730445570054,-0.0007419412017928961,0.0,1.0,58.0
2346,39488.45,39491.6,39448.8,39452.15,39316.34047,39353.5352,39422.74718,39279.91962,6586020,75.15540776,62.53177603,28.50310542,13.23988543,,,,,,,,,,,,,,
2347,39444.3,39456.35,39413.6,39452.15,39752.05003,39454.12768,39409.18389,39266.38091,1760158,43.38641673,35.26558097,20.37493699,30.170468,,,,,,,,,,,,,,
2348,39453.85,39472.1,39436.65,39470.45,39319.48684,39361.22444,39422.74718,39279.91962,6279938,68.19676694,62.84946745,26.38024341,14.80644197,,,,,,,,,,,,,,
2349,39467.2,39467.25,39430.2,39431.6,39322.24028,39365.01873,39422.74718,39279.91962,6524778,63.14853615,62.94652152,24.17837657,14.9081378,,,,,,,,,,,,,,
2350,39412.7,39442.75,39393.45,39431.6,39746.8815,39444.40209,39409.18389,39266.38091,1227989,39.2797664,35.97706965,15.67235078,28.99723269,,,,,,,,,,,,,,
2351,39432.85,39442.95,39408.65,39416.2,39323.97701,39367.18242,39422.74718,39279.91962,5154853,51.91682052,62.56788287,22.45810033,18.31760492,,,,,,,,,,,,,,
2352,39411.85,39461.7,39411.85,39461.7,39323.98605,39371.26515,39422.74718,39279.91962,22252,56.1773341,62.36724178,23.97662097,16.48216172,,,,,,,,,,,,,,
2353,39324.4,39324.4,39324.4,39324.4,39323.98605,39366.90247,39422.74718,39279.91962,0,28.5942124,60.82773341,18.48323314,27.29876046,,,,,,,,,,,,,,
2354,39365.75,39453.6,39291.15,39434.35,39325.61824,39369.72665,39395.81977,39253.04103,7212543,45.23413694,60.08041243,32.27829164,21.13013483,,,,,,,,,,,,,,
2355,39430.05,39441.5,39367.0,39369.55,39326.76376,39368.46736,39395.81977,39253.04103,5302172,48.67616043,59.52651259,29.0376689,19.00874637,,,,,,,,,,,,,,
2356,39374.95,39390.15,39346.8,39359.3,39327.14667,39366.03597,39395.81977,39253.04103,3105925,42.21557281,58.69981955,27.31897012,20.64168368,,,,,,,,,,,,,,
2357,39357.9,39421.1,39347.1,39394.5,39327.50815,39365.02118,39395.81977,39253.04103,1887061,45.1698495,58.04458368,28.74240259,18.61608386,,,,,,,,,,,,,,
2358,39394.15,39465.5,39392.55,39464.55,39328.73642,39368.67345,39395.81977,39253.04103,3454993,55.36377967,57.86192818,31.77307141,16.85963702,,,,,,,,,,,,,,
2359,39467.6,39497.75,39460.9,39475.3,39329.91161,39371.77461,39395.81977,39253.04103,2530715,62.71165107,58.02115534,34.49453873,16.03653422,59.0,0.0,0.0026634951797950006,2316.0,39475.3,0.0,2327.0,39561.95,0.0,0.23079185732920848,0.0021950434828864975,0.0,1.0,59.0
2360,39471.7,39502.75,39469.9,39502.75,39330.8052,39375.30855,39395.81977,39253.04103,1783908,64.33945125,58.24546465,33.63163136,15.31856393,,,,,,,,,,,,,,
2361,39482.65,39505.8,39465.9,39502.75,39459.30532,39415.57928,39616.67277,39473.49403,1809122,64.16128105,50.79415947,18.59817339,18.08936744,,,,,,,,,,,,,,
2362,39503.4,39585.3,39503.4,39563.2,39332.91796,39382.53136,39395.81977,39253.04103,3136221,70.87692594,58.76288719,40.80388373,13.66312763,,,,,,,,,,,,,,
2363,39562.65,39596.35,39548.0,39586.5,39334.47362,39392.34187,39395.81977,39253.04103,2093557,74.38377425,59.42215773,39.65843031,12.79122001,,,,,,,,,,,,,,
2364,39584.25,39625.4,39582.95,39610.15,39336.05222,39402.69852,39395.81977,39253.04103,1919303,76.86164253,60.16688584,41.2958418,12.06334945,,,,,,,,,,,,,,
2365,39608.85,39633.75,39600.5,39623.95,39337.52113,39414.96636,39395.81977,39253.04103,1721392,78.25440309,60.9378899,40.55463362,11.51083013,,,,,,,,,,,,,,
2366,39624.5,39628.15,39593.4,39594.15,39338.82573,39425.43349,39395.81977,39253.04103,1626068,76.10247115,61.58237899,38.56653456,11.94815335,,,,,,,,,,,,,,
2367,39591.45,39614.2,39566.65,39580.6,39340.05003,39433.09889,39395.81977,39253.04103,1653260,69.14715988,61.92736738,35.96819124,14.93334465,,,,,,,,,,,,,,
2368,39583.3,39597.7,39559.75,39586.45,39341.46854,39445.8183,39395.81977,39253.04103,1983349,67.1156769,62.17575614,33.99938525,15.11115771,,,,,,,,,,,,,,
2369,39588.2,39588.2,39517.9,39525.85,39342.22532,39450.3928,39395.81977,39253.04103,1265249,58.99388415,62.10048698,30.65223853,19.48412896,,,,,,,,,,,,,,
2370,39528.5,39537.1,39501.8,39510.15,39342.84833,39456.17547,39395.81977,39253.04103,1215776,49.93776008,61.66325683,29.10290781,20.80462521,,,,,,,,,,,,,,
2371,39510.6,39563.05,39506.1,39561.95,39343.28324,39465.71244,39395.81977,39253.04103,737366,53.54671503,61.37764404,30.43197884,19.12508994,,,,,,,,,,,,,,
2372,39561.45,39577.95,39547.9,39551.35,39344.02463,39473.1492,39395.81977,39253.04103,1174034,58.61871073,61.2901324,31.27202006,18.28623114,,,,,,,,,,,,,,
2373,39550.45,39561.75,39539.65,39547.0,39344.58886,39477.6901,39395.81977,39253.04103,941056,55.80472927,61.10002812,30.22213209,18.92559362,60.0,0.0,0.00266450206408301,2329.0,39547.0,0.0,2335.0,39480.1,0.0,-0.17825518808716367,-0.001691658027157657,0.0,1.0,60.0
2374,39544.7,39577.9,39544.7,39562.0,39344.96249,39482.74526,39395.81977,39253.04103,591130,57.55834343,60.98174533,31.17119401,17.95061126,,,,,,,,,,,,,,
2375,39563.95,39575.05,39557.5,39571.2,39345.61041,39487.30859,39395.81977,39253.04103,1000386,59.8201872,60.94815458,30.28307544,17.43916883,,,,,,,,,,,,,,
2376,39574.85,39575.3,39540.35,39542.75,39346.19825,39487.70758,39395.81977,39253.04103,979457,56.76684447,60.8089961,28.53920535,19.26065606,,,,,,,,,,,,,,
2377,39543.9,39555.2,39533.7,39540.2,39346.95445,39487.05114,39395.81977,39253.04103,1331386,51.58622295,60.49219326,27.49045517,19.68948616,,,,,,,,,,,,,,
2378,39538.4,39543.3,39517.05,39522.9,39347.71242,39484.36353,39395.81977,39253.04103,1459001,47.43547567,60.04027104,26.2234023,21.70544891,,,,,,,,,,,,,,
2379,39523.05,39523.05,39443.4,39480.1,39348.6167,39478.35698,39395.81977,39253.04103,2356105,37.40865672,59.20883129,22.79086839,30.96784628,,,,,,,,,,,,,,
2380,39452.55,39498.35,39452.55,39480.1,39723.60211,39458.84116,39409.18389,39266.38091,1649420,48.40962666,48.18540441,21.80858953,22.16007707,,,,,,,,,,,,,,
2381,39478.15,39486.5,39439.75,39452.3,39349.46809,39471.67379,39395.81977,39253.04103,2710581,31.79463821,58.1707343,21.04928725,29.19803019,,,,,,,,,,,,,,
2382,39456.75,39460.8,39431.0,39435.55,39349.7708,39464.51777,39395.81977,39253.04103,1153234,28.6808508,57.04332538,20.00014285,29.20622356,,,,,,,,,,,,,,
2383,39435.05,39440.7,39395.2,39429.4,39350.29129,39456.92075,39395.81977,39253.04103,2579544,25.4466538,55.8193563,18.48518196,32.95383849,,,,,,,,,,,,,,
2384,39428.45,39460.2,39417.6,39444.4,39351.15522,39452.64697,39395.81977,39253.04103,3441200,30.72487345,54.8320473,20.42152654,30.6155741,,,,,,,,,,,,,,
2385,39477.65,39488.3,39433.7,39444.4,38928.59724,39327.83392,39517.58311,39374.58369,4320821,62.66995306,66.89573535,26.36907385,18.07284222,,,,,,,,,,,,,,
2386,39446.7,39463.05,39427.9,39439.3,39351.45805,39448.71912,39395.81977,39253.04103,1186342,33.49448134,53.98932483,19.69120721,28.79973835,,,,,,,,,,,,,,
2387,39438.95,39444.05,39402.3,39441.65,39351.87774,39443.22089,39395.81977,39253.04103,1958419,30.85603729,53.08403357,18.30264945,31.09277212,,,,,,,,,,,,,,
2388,39444.55,39450.65,39387.6,39398.0,39352.07975,39435.32844,39395.81977,39253.04103,1223427,28.52298819,52.13052029,16.41957763,30.29253691,,,,,,,,,,,,,,
2389,39440.55,39442.95,39398.0,39398.0,39353.51211,39370.99533,39395.81977,39253.04103,1043403,51.01232638,45.94327897,19.46620578,23.32708146,,,,,,,,,,,,,,
2390,39397.55,39409.75,39341.5,39351.6,39352.16612,39424.72795,39395.81977,39253.04103,2038410,21.4055037,50.88963047,14.66115467,34.28210185,,,,,,,,,,,,,,
2391,39354.6,39365.2,39307.5,39340.9,39352.05532,39413.17272,39395.81977,39253.04103,2863422,17.75327871,49.51893917,13.3586432,36.47144362,,,,,,,,,,,,,,
2392,39339.8,39391.85,39336.1,39364.5,39352.10535,39403.13168,39395.81977,39253.04103,1534809,24.75124125,48.46223051,16.27327097,33.3852592,,,,,,,,,,,,,,
2393,39362.3,39389.1,39359.8,39385.8,39352.24724,39395.71774,39395.81977,39253.04103,2026128,31.39037232,47.69429779,15.52950883,31.85940172,,,,,,,,,,,,,,
2394,39385.4,39404.3,39367.35,39370.45,39352.36569,39387.52309,39395.81977,39253.04103,1559582,34.45490791,47.07701284,17.02608391,29.99742318,,,,,,,,,,,,,,
2395,39371.65,39389.25,39359.6,39381.8,39352.45858,39380.85804,39395.81977,39253.04103,1424869,33.08144389,46.44329096,16.20752724,29.81188859,,,,,,,,,,,,,,
2396,39384.45,39393.55,39363.05,39372.3,39352.57018,39375.21731,39395.81977,39253.04103,1768583,34.37197882,45.88901657,16.10087512,28.30442067,,,,,,,,,,,,,,
2397,39371.5,39424.55,39371.25,39413.9,39352.75539,39373.44711,39395.81977,39253.04103,1386356,42.08703508,45.62396168,19.75569386,25.84492574,,,,,,,,,,,,,,
2398,39412.05,39433.6,39379.05,39413.9,38824.23485,39345.10302,39261.35072,39118.81608,3920801,48.10431592,62.15429828,15.31061267,24.18337195,,,,,,,,,,,,,,
2399,39413.05,39430.55,39402.4,39418.1,39353.02262,39372.57977,39395.81977,39253.04103,1583556,50.14324857,45.66251294,19.8291009,24.62775271,,,,,,,,,,,,,,
2400,39418.15,39444.85,39409.45,39442.05,39353.34983,39373.52768,39395.81977,39253.04103,1581908,54.47472789,45.8626551,21.06218436,23.15116443,,,,,,,,,,,,,,
2401,39397.75,39409.0,39377.3,39409.0,39353.6355,39369.43497,39395.81977,39253.04103,1056136,43.35509192,45.76818008,18.40690643,25.61111932,,,,,,,,,,,,,,
2402,39409.5,39425.7,39403.3,39424.6,39353.77911,39368.85353,39395.81977,39253.04103,861551,50.17308394,45.84851159,20.63951626,24.59272158,,,,,,,,,,,,,,
2403,39425.3,39437.8,39411.0,39416.3,39354.03057,39369.27743,39395.81977,39253.04103,1431986,52.67073848,46.01664445,21.83405293,23.39414049,,,,,,,,,,,,,,
2404,39423.9,39430.2,39380.15,39416.3,38987.07247,39368.50531,39493.81158,39350.85522,1234355,47.21591555,60.29514139,24.09456902,22.91336491,,,,,,,,,,,,,,
2405,39416.25,39454.55,39387.1,39453.0,39354.25366,39373.79211,39395.81977,39253.04103,1116279,54.59351998,46.2457795,19.28638146,24.79895189,,,,,,,,,,,,,,
2406,39469.4,39482.4,39420.65,39453.0,39462.48599,39440.30209,39616.67277,39473.49403,1958964,43.73994229,52.77267264,15.04797585,19.35111802,,,,,,,,,,,,,,
2407,39453.15,39473.65,39445.55,39454.35,39354.61673,39378.70712,39395.81977,39253.04103,1364217,63.91072385,46.82989807,21.70827104,23.56530416,,,,,,,,,,,,,,
2408,39453.5,39484.65,39448.7,39480.65,39354.92034,39384.44716,39395.81977,39253.04103,1015226,66.62522619,47.49643854,22.27848257,22.0537701,,,,,,,,,,,,,,
2409,39477.65,39493.1,39460.15,39462.3,39355.19263,39388.09503,39395.81977,39253.04103,910941,68.31412354,48.19714678,22.47892768,20.7406386,,,,,,,,,,,,,,
2410,39467.8,39476.5,39450.1,39465.35,39355.55332,39392.42218,39395.81977,39253.04103,1301271,63.60144892,48.71645568,21.38048808,21.58735425,,,,,,,,,,,,,,
2411,39464.3,39474.15,39438.1,39458.2,39355.79884,39395.80219,39395.81977,39253.04103,953920,60.11459853,49.10030188,19.94709201,22.37173163,,,,,,,,,,,,,,
2412,39461.7,39473.15,39451.05,39451.05,39356.02009,39399.00134,39395.81977,39253.04103,850125,60.32990877,49.46934969,19.10163631,21.42350781,,,,,,,,,,,,,,
2413,39450.5,39458.55,39414.8,39424.35,39356.22661,39398.92753,39395.81977,39253.04103,1066646,48.45813462,49.4460681,17.51863259,26.51467755,,,,,,,,,,,,,,
2414,39428.3,39458.8,39422.35,39449.6,39356.44554,39400.40486,39395.81977,39253.04103,993305,49.81632094,49.46836949,16.35364121,24.67960308,,,,,,,,,,,,,,
2415,39448.8,39450.0,39400.9,39425.75,39356.64477,39399.42946,39395.81977,39253.04103,1145983,45.62753392,49.35186387,14.86153526,26.41377875,,,,,,,,,,,,,,
2416,39432.95,39436.5,39404.65,39425.75,39392.34483,39485.49346,39804.43938,39660.92142,1493853,19.92430523,50.81968347,14.15273456,34.30316933,,,,,,,,,,,,,,
2417,39428.25,39436.45,39409.75,39433.0,39356.83925,39400.53534,39395.81977,39253.04103,1111360,43.42683535,49.16860094,14.10773391,25.07402874,,,,,,,,,,,,,,
